name,price,url,stone_type,stone_shape,stone_clarity,stone_color,stone_carat_weight,metal_type,metal_color,gold_karat,ring_size,category,source
Multi Strand Diamond Drops Statement 18k Yellow Gold Bracelet Fine Jewelry Gift,"$27,200 Sale Price / item",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/multi-strand-diamond-drops-statement-18k-yellow-gold-bracelet-fine-jewelry-gift/id-j_27240732/,Diamond,Mixed,,G,,"Gold , 18k Gold , Yellow Gold",Yellow,18k,,Earring,1stdibs
"Björn Weckström Lapponia 14 Karat Gold Bracelet ""Bali"" 1975","$8,672",https://www.1stdibs.com/jewelry/bracelets/modern-bracelets/bjorn-weckstrom-lapponia-14-karat-gold-bracelet-bali-1975/id-j_26541782/,,,,G,,Gold,,,,Bracelet,1stdibs
Van Cleef & Arpels Frivole 18K White Gold Diamond Bracelet VCA Serial Number,"$2,850",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/van-cleef-arpels-frivole-18k-white-gold-diamond-bracelet-vca-serial-number/id-j_27013552/,Diamond,Round,,G,,"Gold , 18k Gold , White Gold",White,18k,,Bracelet,1stdibs
14k yellow gold bracelet set with Coral - 21.8 grams - 19 cm long,"$3,525",https://www.1stdibs.com/jewelry/bracelets/chain-bracelets/14k-yellow-gold-bracelet-set-coral-218-grams-19-cm-long/id-j_27019772/,Coral,Cabochon,,G,,"14k Gold , Yellow Gold",Yellow,14k,,Bracelet,1stdibs
Kingman Waterweb Turquoise Sterling Silver Cuff by Rick Martinez,"$1,500",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/kingman-waterweb-turquoise-sterling-silver-cuff-rick-martinez/id-j_26498562/,,,,,,,,,,Bracelet,1stdibs
Art Deco Platinum Diamond Wide Panel Bracelet,"$55,000",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/art-deco-platinum-diamond-wide-panel-bracelet/id-j_26946392/,Diamond,Marquise,,G,,Platinum,,,,Bracelet,1stdibs
Tiffany & Co. Return to Tiffany Bracelet 18K Yellow Gold,"$5,200 Sale Price",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/tiffany-co-return-to-tiffany-bracelet-18k-yellow-gold/id-j_26982842/,,,,G,,"18k Gold , Yellow Gold",Yellow,18k,,Bracelet,1stdibs
"Antique 18ct Gold, Edwardian era French Snake Link Bracelet with Swivel Clasp","$3,650",https://www.1stdibs.com/jewelry/bracelets/chain-bracelets/antique-18ct-gold-edwardian-era-french-snake-link-bracelet-swivel-clasp/id-j_26497502/,,,,G,18,"Gold , 18k Gold",,18k,,Bracelet,1stdibs
9.05 Carat Oval Sapphire and Emerald-Cut Diamond Tennis Bracelet in 14KW,"$14,500 / item",https://www.1stdibs.com/jewelry/bracelets/tennis-bracelets/905-carat-oval-sapphire-emerald-cut-diamond-tennis-bracelet-14kw/id-j_27200512/,Diamond,Mixed,,,9.05,"14k Gold , White Gold",White,14k,,Bracelet,1stdibs
Rossella Ugolini 24k Yellow Gold Plated Hammered Cuff Bracelet Made in Italy,"$2,382",https://www.1stdibs.com/jewelry/bracelets/bangles/rossella-ugolini-24k-yellow-gold-plated-hammered-cuff-bracelet-made-italy/id-j_22835772/,,,,G,,"Gold , 24k Gold , Gold Plate , Yellow Gold",Yellow,24k,,Bracelet,1stdibs
HERMES Fauve brown Barenia leather IN THE POCKET LOUPE Necklace,"$1,190",https://www.1stdibs.com/jewelry/bracelets/modern-bracelets/hermes-fauve-brown-barenia-leather-pocket-loupe-necklace/id-v_26766482/,,,,,,,,,,Bracelet,1stdibs
"Cuff Bracelet Sacred Heart, Purple & Blue Enamel, Green Rhinestone","$1,275 Sale Price",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/cuff-bracelet-sacred-heart-purple-blue-enamel-green-rhinestone/id-v_25315682/,,,,J,,"Brass , Rhodium , Enamel",,,,Bracelet,1stdibs
Sterling Silver Cuff with 5 Fox Turquoise Stones by Albert Jack & Bruce Eckhardt,"$1,800",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/sterling-silver-cuff-5-fox-turquoise-stones-albert-jack-bruce-eckhardt/id-j_26878542/,,,,,,Sterling Silver,,,,Bracelet,1stdibs
"Vintage 18ct Yellow Gold, 1940s Fancy Twist Link Bracelet with Integral Clasp","$8,610",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/vintage-18ct-yellow-gold-1940s-fancy-twist-link-bracelet-integral-clasp/id-j_25918312/,,,,G,18,"18k Gold , Yellow Gold",Yellow,18k,,Bracelet,1stdibs
"Bochic “Capri” Vintage Diamond, Ruby & Sapphire Bangle Set In 18K & Silver","$2,008 Sale Price",https://www.1stdibs.com/jewelry/bracelets/bangles/bochic-capri-vintage-diamond-ruby-sapphire-bangle-set-18k-silver/id-j_26980522/,"Ruby , Sapphire , Diamond",Brilliant,,,,"18k Gold , Silver",,18k,,Bracelet,1stdibs
"TIFFANY & Co. 18K Gold Cupid Arrow Heart Oval Link Bracelet 8""","$6,900",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/tiffany-co-18k-gold-cupid-arrow-heart-oval-link-bracelet-8/id-j_26077972/,,,,,,18k Gold,,18k,,Bracelet,1stdibs
Vintage 18 Karat Yellow Gold Curb Link Chain Bracelet,"$1,308",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/vintage-18-karat-yellow-gold-curb-link-chain-bracelet/id-j_21193282/,,,,G,,"Gold , 18k Gold , Yellow Gold",Yellow,18k,,Bracelet,1stdibs
Chopard Rose Gold Happy Hearts Diamond & Rose Stone Flexible Modern Bangle,"$2,950",https://www.1stdibs.com/jewelry/bracelets/bangles/chopard-rose-gold-happy-hearts-diamond-rose-stone-flexible-modern-bangle/id-j_26976072/,Diamond,Cabochon,,G,,"Gold , Rose Gold",Rose,,,Bracelet,1stdibs
14k Yellow Gold Australian Opal & Diamond Bangle,"$9,000",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/14k-yellow-gold-australian-opal-diamond-bangle/id-j_26977542/,"Diamond , Opal",Oval,,G,,"Gold , 14k Gold , Yellow Gold",Yellow,14k,,Bracelet,1stdibs
Rare Substantial Seaman Schepps 18K Yellow Gold Pyramid Bracelet,"$26,500",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/rare-substantial-seaman-schepps-18k-yellow-gold-pyramid-bracelet/id-j_25482692/,,,,G,,"18k Gold , Yellow Gold",Yellow,18k,,Bracelet,1stdibs
Hermès Greyhound Dogs Levriers Set of 2 Matching Enamel Bracelet Size 65,"$2,097 / set",https://www.1stdibs.com/jewelry/bracelets/more-bracelets/hermes-greyhound-dogs-levriers-set-of-2-matching-enamel-bracelet-size-65/id-v_25586722/,,,,,,"Gold Plate , Enamel",,,,Bracelet,1stdibs
Cartier Love Bracelet Four Diamonds White Gold Bangle Bracelet,"$11,000",https://www.1stdibs.com/jewelry/bracelets/bangles/cartier-love-bracelet-four-diamonds-white-gold-bangle-bracelet/id-j_26652622/,"Diamond , White Diamond",Round,,,0.42,"Gold , 18k Gold , White Gold",White,18k,,Bracelet,1stdibs
Bochic “Orient” Red Ruby & Multi Sapphire Dragon Bangle Set In 18K Gold & Silver,"$1,170 Sale Price",https://www.1stdibs.com/jewelry/bracelets/bangles/bochic-orient-red-ruby-multi-sapphire-dragon-bangle-set-18k-gold-silver/id-j_27078942/,"Ruby , Sapphire , Blue Sapphire , Pink Sapphire , Yellow Sapphire",Brilliant,,,,"18k Gold , Silver",,18k,,Bracelet,1stdibs
"9ct Gold, Edwardian Star Set Sapphire and Diamond Bangle Hallmarked Chester 1907","$1,722",https://www.1stdibs.com/jewelry/bracelets/bangles/9ct-gold-edwardian-star-set-sapphire-diamond-bangle-hallmarked-chester-1907/id-j_25789092/,"Diamond , Sapphire",Round,,,9,"Gold , 9k Gold , Yellow Gold",Yellow,9k,,Bracelet,1stdibs
Heavy Thick Native American Sterling Cuff Bracelet 7 Inches Navajo Leander Tahe,"$1,800",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/heavy-thick-native-american-sterling-cuff-bracelet-7-inches-navajo-leander-tahe/id-j_25407022/,,,,G,,Sterling Silver,,,,Bracelet,1stdibs
Syna Yellow Gold Cuff Diamond Bracelet,"$48,500",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/syna-yellow-gold-cuff-diamond-bracelet/id-j_25888972/,Diamond,Round,,,,"18k Gold , Yellow Gold",Yellow,18k,,Bracelet,1stdibs
"Antique 18ct Yellow Gold, Edwardian Sapphire & Diamond Cluster Heart Bracelet","$8,197",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/antique-18ct-yellow-gold-edwardian-sapphire-diamond-cluster-heart-bracelet/id-j_25669912/,"Diamond , Sapphire",Oval,,G,18,"18k Gold , Yellow Gold",Yellow,18k,,Bracelet,1stdibs
"Bochic “Capri” Vintage Ruby, Sapphire & Emerald Cuff Set In 18K Gold & Silver","$1,904 Sale Price",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/bochic-capri-vintage-ruby-sapphire-emerald-cuff-set-18k-gold-silver/id-j_27002852/,"Emerald , Ruby , Sapphire",Cabochon,,,,"18k Gold , Silver",,18k,,Bracelet,1stdibs
Art Noveau Figural Slide Bracelet 14k Yellow Gold & Diamond,"$8,995",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/art-noveau-figural-slide-bracelet-14k-yellow-gold-diamond/id-j_26885092/,Diamond,Brilliant,,G,,"14k Gold , Yellow Gold",Yellow,14k,,Bracelet,1stdibs
Cartier 18 Karat Yellow Gold Love Bracelet,"$6,600",https://www.1stdibs.com/jewelry/bracelets/bangles/cartier-18-karat-yellow-gold-love-bracelet/id-j_25986012/,,,,,,"18k Gold , Yellow Gold",Yellow,18k,,Bracelet,1stdibs
Oval 14 Karat Yellow Gold Link Chain Bracelet with Diamond Link,"$3,480 / item",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/oval-14-karat-yellow-gold-link-chain-bracelet-diamond-link/id-j_12809462/,Diamond,Round,,G,,"Gold , 14k Gold , Yellow Gold",Yellow,14k,,Bracelet,1stdibs
Hermès Elephants Grazing Enamel Bracelet Blue New Gold Hdw Size 70,"$1,162",https://www.1stdibs.com/jewelry/bracelets/more-bracelets/hermes-elephants-grazing-enamel-bracelet-blue-new-gold-hdw-size-70/id-v_25351502/,,,,,,"Gold Plate , Enamel",,,,Bracelet,1stdibs
King’s Manassa Turquoise Sterling Silver Cuff by Rick Martinez,"$1,750",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/kings-manassa-turquoise-sterling-silver-cuff-rick-martinez/id-j_26468302/,,,,,,,,,,Bracelet,1stdibs
Cuff Bracelet Statement Piece Brutalist Gold,"$1,500 Sale Price",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/cuff-bracelet-statement-piece-brutalist-gold/id-v_25315572/,,,,J,,"Brass , Gold Plate",,,,Bracelet,1stdibs
Watermelon Tourmaline Gold Link Vintage Bracelet,"$2,200",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/watermelon-tourmaline-gold-link-vintage-bracelet/id-v_26976142/,Tourmaline,Emerald,,G,,"Gold , 14k Gold , Yellow Gold",Yellow,14k,,Bracelet,1stdibs
Bochic “Capri” Vintage Ruby & Multi Color Gem & Amethyst Cuff Set In 18K Gold &,"$2,048 Sale Price",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/bochic-capri-vintage-ruby-multi-color-gem-amethyst-cuff-set-18k-gold/id-j_26980122/,"Amethyst , Ruby , Topaz",Brilliant,,,,"18k Gold , Silver",,18k,,Bracelet,1stdibs
Bochic “Capri” Vintage Ruby & Multi Gem Bangle Set In 18K Gold & Silver,"$1,402 Sale Price",https://www.1stdibs.com/jewelry/bracelets/bangles/bochic-capri-vintage-ruby-multi-gem-bangle-set-18k-gold-silver/id-j_27323882/,"Amethyst , Peridot , Ruby , Topaz",Brilliant,,,,"18k Gold , Silver",,18k,,Bracelet,1stdibs
Hermès CDC Bracelet Collier De Chien Cuff Himalaya Crocodile Nilo T2,"$8,182",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/hermes-cdc-bracelet-collier-de-chien-cuff-himalaya-crocodile-nilo-t2/id-v_25822822/,,,,,,,,,,Bracelet,1stdibs
14k Yellow Gold Link Bracelet With Oversized Clasp,"$4,500",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/14k-yellow-gold-link-bracelet-oversized-clasp/id-j_26186662/,,,,G,,"14k Gold , Yellow Gold",Yellow,14k,,Bracelet,1stdibs
Chunky Vintage 18K Yellow Gold Bracelet Charm Bracelet.,"$6,999",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/chunky-vintage-18k-yellow-gold-bracelet-charm-bracelet/id-j_25154892/,,,,G,,"18k Gold , Yellow Gold",Yellow,18k,,Bracelet,1stdibs
Italian Chunky Chain with Sapphire Clasp Bracelet 18K Yellow Gold,"$8,800",https://www.1stdibs.com/jewelry/bracelets/chain-bracelets/italian-chunky-chain-sapphire-clasp-bracelet-18k-yellow-gold/id-j_18145232/,Sapphire,Cabochon,,,,"18k Gold , Yellow Gold",Yellow,18k,,Bracelet,1stdibs
King’s Manassa Turquoise Sterling Silver Cuff by Rick Martinez,"$1,350",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/kings-manassa-turquoise-sterling-silver-cuff-rick-martinez/id-j_26468392/,,,,,,,,,,Bracelet,1stdibs
"TIFFANY & Co. Elsa Peretti 18K Gold Teardrop Link Bracelet 6.75""","$2,100",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/tiffany-co-elsa-peretti-18k-gold-teardrop-link-bracelet-675/id-j_25584202/,,,,,,18k Gold,,18k,,Earring,1stdibs
TIFFANY & Co. 18K Yellow Gold T True Narrow Hinged Bangle,"$5,900",https://www.1stdibs.com/jewelry/bracelets/bangles/tiffany-co-18k-yellow-gold-t-true-narrow-hinged-bangle/id-j_25449712/,,,,,,Yellow Gold,Yellow,18k,,Bracelet,1stdibs
Amazing Victorian Vintage Slide Charm Bracelet,"$6,490",https://www.1stdibs.com/jewelry/bracelets/charm-bracelets/amazing-victorian-vintage-slide-charm-bracelet/id-j_27100442/,"Amethyst , Coral , Jade , Onyx , Pearl , Tourmaline , Turquoise",Round,,G,,"14k Gold , Yellow Gold",Yellow,14k,,Bracelet,1stdibs
"Bochic “Orient” Vintage Sapphire, Diamond & South Sea Pearl Bangle Set 18K & Sil","$1,312 Sale Price",https://www.1stdibs.com/jewelry/bracelets/bangles/bochic-orient-vintage-sapphire-diamond-south-sea-pearl-bangle-set-18k-sil/id-j_26960902/,"South Sea Pearl , Sapphire , Blue Sapphire , Pink Sapphire , Yellow Sapphire , Green Sapphire , Diamond",Brilliant,,,,"18k Gold , White Gold , Silver",White,18k,,Bracelet,1stdibs
Estate 14k Yellow Gold Puffed Rolo Chain Link Bracelet 6.5in,"$1,427",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/estate-14k-yellow-gold-puffed-rolo-chain-link-bracelet-65in/id-j_27388152/,,,,G,,"Gold , 14k Gold , Yellow Gold",Yellow,14k,,Bracelet,1stdibs
Vintage 14ct Gold Bright Coloured Red & Back Enamel Ladybird / Ladybug Bracelet,"$1,510",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/vintage-14ct-gold-bright-coloured-red-back-enamel-ladybird-ladybug-bracelet/id-j_26830592/,,,,,14,"Gold , 14k Gold , Yellow Gold , Enamel",Yellow,14k,,Bracelet,1stdibs
Men´s Bracelet - Tahiti pearl bracelet with black drawstring closure,"$1,738",https://www.1stdibs.com/jewelry/bracelets/beaded-bracelets/men-s-bracelet-tahiti-pearl-bracelet-black-drawstring-closure/id-v_27102772/,Pearl,Uncut,,,,Sterling Silver,,,,Bracelet,1stdibs
Victorian bracelet with rose cut diamonds up to 1.00ct 14k gold and silver,"$3,249",https://www.1stdibs.com/jewelry/bracelets/clamper-bracelets/victorian-bracelet-rose-cut-diamonds-up-to-100ct-14k-gold-silver/id-j_27384352/,Diamond,Rose,,G,1.00,"14k Gold , Silver",,14k,,Bracelet,1stdibs
15.18 Carat Emerald White Diamond White and Yellow Gold Bracelet,"$45,240",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/1518-carat-emerald-white-diamond-white-yellow-gold-bracelet/id-j_25257982/,"White Diamond , Emerald",Sugarloaf Cabochon,,,15.18,"18k Gold , White Gold , Yellow Gold",White,18k,,Bracelet,1stdibs
Bochic “Capri” Vintage Multi Sapphire & Multi Gem Bangle Set 18K Gold & Silver,"$2,450",https://www.1stdibs.com/jewelry/bracelets/bangles/bochic-capri-vintage-multi-sapphire-multi-gem-bangle-set-18k-gold-silver/id-j_26856312/,"Amethyst , Citrine , Peridot , Sapphire , Pink Sapphire , Yellow Sapphire , Topaz , Blue Topaz",Brilliant,,,,"18k Gold , Silver",,18k,,Bracelet,1stdibs
"Hidden Clasp Open Oval Links High Karat Gold Chain Bracelet, Roule and Co. 2019","$4,880 Sale Price",https://www.1stdibs.com/jewelry/bracelets/chain-bracelets/hidden-clasp-open-oval-links-high-karat-gold-chain-bracelet-roule-co-2019/id-j_6250611/,,Round,,G,,"Gold , 18k Gold , Yellow Gold",Yellow,18k,,Bracelet,1stdibs
"TIFFANY & Co. Etoile 18K Gold Diamond Heart Charm Bracelet 7""","$5,400",https://www.1stdibs.com/jewelry/bracelets/charm-bracelets/tiffany-co-etoile-18k-gold-diamond-heart-charm-bracelet-7/id-j_25314652/,Diamond,Round,,,,18k Gold,,18k,,Bracelet,1stdibs
9ct Rose Gold Victorian Night & Day Floral Patterned Curb Bracelet Heart Padlock,"$3,375",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/9ct-rose-gold-victorian-night-day-floral-patterned-curb-bracelet-heart-padlock/id-j_25178012/,,,,G,9,"9k Gold , Rose Gold",Rose,9k,,Bracelet,1stdibs
"9ct Gold Mariner Link Bracelet, Heart Padlock Clasp, Birmingham Hallmarked 1989","$1,064",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/9ct-gold-mariner-link-bracelet-heart-padlock-clasp-birmingham-hallmarked-1989/id-j_25026522/,,,,G,9,"Gold , 9k Gold , Rose Gold",Rose,9k,,Bracelet,1stdibs
Pair Ancient Roman Snake Bracelets Silver 2nd century AD Wearable Museum Quality,"$3,750",https://www.1stdibs.com/jewelry/bracelets/bangles/pair-ancient-roman-snake-bracelets-silver-2nd-century-ad-wearable-museum-quality/id-j_27084802/,,,,G,,Silver,,,,Bracelet,1stdibs
"Diamond Star Cigar Band, Matte 14K Yellow Gold, Starburst Flush Set Diamonds","$2,499 / item",https://www.1stdibs.com/jewelry/bracelets/bangles/diamond-star-cigar-band-matte-14k-yellow-gold-starburst-flush-set-diamonds/id-j_27001202/,Diamond,Round,,,0.18,"14k Gold , Yellow Gold",Yellow,14k,,Bracelet,1stdibs
Bochic “Vintage Retro” Natural Emeralds & Diamonds Set In 18K Gold & Silver,"$1,891 Sale Price",https://www.1stdibs.com/jewelry/bracelets/anklets/bochic-vintage-retro-natural-emeralds-diamonds-set-18k-gold-silver/id-j_27246432/,"Diamond , Emerald",Emerald,,,,"18k Gold , Silver",,18k,,Bracelet,1stdibs
"Antique Ruby, Bloodstone, Carnelian, Moss Agate 14K Yellow Gold Snake Bracelet","$9,500",https://www.1stdibs.com/jewelry/bracelets/bangles/antique-ruby-bloodstone-carnelian-moss-agate-14k-yellow-gold-snake-bracelet/id-j_26411182/,"Agate , Carnelian , Ruby",Mixed,,G,,"14k Gold , Yellow Gold",Yellow,14k,,Bracelet,1stdibs
"Van Cleef & Arpels VCA 18K White Gold Perlée Signature Bracelet, Medium Model","$6,750",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/van-cleef-arpels-vca-18k-white-gold-perlee-signature-bracelet-medium-model/id-j_27064162/,,,,G,,"18k Gold , White Gold",White,18k,,Bracelet,1stdibs
Chimento: The Interwoven Elegance of Italian Gold,"$4,795",https://www.1stdibs.com/jewelry/bracelets/modern-bracelets/chimento-interwoven-elegance-italian-gold/id-j_25211502/,,,,G,,,,,,Bracelet,1stdibs
9ct Rose Gold Edwardian Curb Link Heart Padlock Bracelet Hallmarked Chester 1904,"$2,402",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/9ct-rose-gold-edwardian-curb-link-heart-padlock-bracelet-hallmarked-chester-1904/id-j_24977352/,,,,G,9,"9k Gold , Rose Gold",Rose,9k,,Bracelet,1stdibs
Nina Zhou 2.00 ctw Diamond Tennis Bracelet in 14k Gold,"$2,168",https://www.1stdibs.com/jewelry/bracelets/tennis-bracelets/nina-zhou-200-ctw-diamond-tennis-bracelet-14k-gold/id-j_26083102/,Diamond,Round,,,2,"White Gold , 14k Gold , Rose Gold , Yellow Gold",White,14k,,Bracelet,1stdibs
Tennis bracelet 14KT gold 8.97 carats,"$30,000",https://www.1stdibs.com/jewelry/bracelets/tennis-bracelets/tennis-bracelet-14kt-gold-897-carats/id-j_26416832/,,,,,8.97,"Gold , 14k Gold",,14k,,Bracelet,1stdibs
Hermès Set of Bracelets and Earrings Greyhound Dog Levriers Print Size 70,"$2,105 / set",https://www.1stdibs.com/jewelry/bracelets/more-bracelets/hermes-set-of-bracelets-earrings-greyhound-dog-levriers-print-size-70/id-v_24669452/,,,,,,Gold Plate,,,,Earring,1stdibs
c1994 Tiffany & Co Cupid Arrow Heart Charm Bracelet 18k Yellow Gold Vintage,"$6,785",https://www.1stdibs.com/jewelry/bracelets/charm-bracelets/c1994-tiffany-co-cupid-arrow-heart-charm-bracelet-18k-yellow-gold-vintage/id-j_27340332/,,,,G,,"Gold , 18k Gold , Yellow Gold",Yellow,18k,,Bracelet,1stdibs
14K Yellow Gold Bamboo Bangle Bracelet #22906,"$2,195",https://www.1stdibs.com/jewelry/bracelets/bangles/14k-yellow-gold-bamboo-bangle-bracelet-22906/id-j_27232052/,,,,G,,"14k Gold , Yellow Gold",Yellow,14k,,Bracelet,1stdibs
Statement Joan Slifka Sterling Silver Multi-Stone Heart Charm Bracelet,"$1,632 Sale Price",https://www.1stdibs.com/jewelry/bracelets/charm-bracelets/statement-joan-slifka-sterling-silver-multi-stone-heart-charm-bracelet/id-j_27277012/,Turquoise,Heart,,G,,"Silver , Sterling Silver",,,,Bracelet,1stdibs
"Vintage Elsa Peretti Sterling Silver Bone Cuff Bracelet for Tiffany & Co, 1978","$2,250",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/vintage-elsa-peretti-sterling-silver-bone-cuff-bracelet-tiffany-co-1978/id-j_26507932/,,,,G,,Sterling Silver,,,,Bracelet,1stdibs
TIFFANY & Co. 18K Rose Gold T True Narrow Hinged Bangle,"$5,900",https://www.1stdibs.com/jewelry/bracelets/bangles/tiffany-co-18k-rose-gold-t-true-narrow-hinged-bangle/id-j_24959782/,,,,,,Rose Gold,Rose,18k,,Bracelet,1stdibs
Antique Reticulated 18K Natural Saltwater Pearl Button Cuff Bangle Bracelet - GI,"$12,200",https://www.1stdibs.com/jewelry/bracelets/bangles/antique-reticulated-18k-natural-saltwater-pearl-button-cuff-bangle-bracelet-gi/id-j_25342472/,Pearl,Bead,,G,,18k Gold,,18k,,Bracelet,1stdibs
TIFFANY & Co. 18K Gold Infinity Cuff,"$2,950",https://www.1stdibs.com/jewelry/bracelets/cuff-bracelets/tiffany-co-18k-gold-infinity-cuff/id-j_25022002/,,,,,,18k Gold,,18k,,Bracelet,1stdibs
9ct Gold Victorian Paperclip & Faceted Belcher Link Bracelet Heart Padlock Clasp,"$1,515",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/9ct-gold-victorian-paperclip-faceted-belcher-link-bracelet-heart-padlock-clasp/id-j_24334602/,,,,G,9,"Gold , 9k Gold , Yellow Gold",Yellow,9k,,Bracelet,1stdibs
A French 1970s 18k Gold Bracelet,"$7,159",https://www.1stdibs.com/jewelry/bracelets/link-bracelets/french-1970s-18k-gold-bracelet/id-j_24583372/,,,,G,,"Gold , 18k Gold",,18k,,Bracelet,1stdibs
