name,price,url,stone_type,stone_shape,stone_clarity,stone_color,stone_carat_weight,metal_type,metal_color,gold_karat,ring_size,source
20&quot; Curb Chain Solid 14K Yellow Gold Appx. 4.4mm,3699,https://www.kay.com/20-curb-chain-solid-14k-yellow-gold-appx-44mm/p/V-714107909,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Curb Chain Necklace Solid 14K White Gold 20&quot;,3699,https://www.kay.com/curb-chain-necklace-solid-14k-white-gold-20/p/V-713767402,No Stone,,,,,Gold,White,14K,,Kay Jewellers
22&quot; Curb Chain Solid 14K Yellow Gold Appx. 3.7mm,2599,https://www.kay.com/22-curb-chain-solid-14k-yellow-gold-appx-37mm/p/V-714107101,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
18&quot; Curb Chain Solid 14K White Gold Appx. 3.7mm,2199,https://www.kay.com/18-curb-chain-solid-14k-white-gold-appx-37mm/p/V-714106503,No Stone,,,,,Gold,White,14K,,Kay Jewellers
24&quot; Franco Chain Solid 14K Yellow Gold Appx. 1.55mm,3199,https://www.kay.com/24-franco-chain-solid-14k-yellow-gold-appx-155mm/p/V-714106402,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
18&quot; Franco Chain Solid 14K Yellow Gold Appx. 1.2mm,1799,https://www.kay.com/18-franco-chain-solid-14k-yellow-gold-appx-12mm/p/V-714105602,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
24&quot; Franco Chain Solid 14K White Gold Appx. 1.55mm,3199,https://www.kay.com/24-franco-chain-solid-14k-white-gold-appx-155mm/p/V-714106109,No Stone,,,,,Gold,White,14K,,Kay Jewellers
16&quot; Franco Chain Solid 14K White Gold Appx. 1.2mm,1599,https://www.kay.com/16-franco-chain-solid-14k-white-gold-appx-12mm/p/V-714105107,No Stone,,,,,Gold,White,14K,,Kay Jewellers
24&quot; Franco Chain Solid 14K White Gold Appx. 1.1mm,1499,https://www.kay.com/24-franco-chain-solid-14k-white-gold-appx-11mm/p/V-714104609,No Stone,,,,,Gold,White,14K,,Kay Jewellers
18&quot; Franco Chain Solid 14K Yellow Gold Appx. 1.1mm,1099,https://www.kay.com/18-franco-chain-solid-14k-yellow-gold-appx-11mm/p/V-714104801,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
16&quot; Curb Chain Solid 14K Yellow Gold Appx. 1.4mm,1099,https://www.kay.com/16-curb-chain-solid-14k-yellow-gold-appx-14mm/p/V-714103900,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
18&quot; Figaro Link Chain Solid 14K White Gold Appx. 2.36mm,1599,https://www.kay.com/18-figaro-link-chain-solid-14k-white-gold-appx-236mm/p/V-714137902,No Stone,,,,,Gold,White,14K,,Kay Jewellers
18&quot; Curb Chain Solid 14K White Gold Appx. 1.4mm,1149,https://www.kay.com/18-curb-chain-solid-14k-white-gold-appx-14mm/p/V-714103607,No Stone,,,,,Gold,White,14K,,Kay Jewellers
18&quot; Rolo Chain Solid 14K Rose Gold Appx. 2.15mm,1699,https://www.kay.com/18-rolo-chain-solid-14k-rose-gold-appx-215mm/p/V-714077207,No Stone,,,,,Gold,Rose,14K,,Kay Jewellers
18&quot; Rolo Chain Solid 14K Rose Gold Appx. 1.82mm,1149,https://www.kay.com/18-rolo-chain-solid-14k-rose-gold-appx-182mm/p/V-714076306,No Stone,,,,,Gold,Rose,14K,,Kay Jewellers
20&quot; Cable Chain Necklace Solid 14K Two-Tone Gold Appx. 1mm,1599,https://www.kay.com/20-cable-chain-necklace-solid-14k-twotone-gold-appx-1mm/p/V-714075102,No Stone,,,,,Gold,Two-Tone,14K,,Kay Jewellers
20&quot; Rolo Chain Necklace Hollow 14K White Gold Appx. 2.5mm,1199,https://www.kay.com/20-rolo-chain-necklace-hollow-14k-white-gold-appx-25mm/p/V-714073501,No Stone,,,,,Gold,White,14K,,Kay Jewellers
30&quot; Textured Rope Chain Solid 14K Yellow Gold,1399,https://www.kay.com/30-textured-rope-chain-solid-14k-yellow-gold/p/V-714064209,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
22&quot; Textured Rope Chain Solid 14K Yellow Gold,7999,https://www.kay.com/22-textured-rope-chain-solid-14k-yellow-gold/p/V-714063409,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
20&quot; Textured Rope Chain Solid 14K Yellow Gold,9299,https://www.kay.com/20-textured-rope-chain-solid-14k-yellow-gold/p/V-714062407,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
18&quot; Textured Rope Chain Solid 14K Yellow Gold,3999,https://www.kay.com/18-textured-rope-chain-solid-14k-yellow-gold/p/V-714061506,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
20&quot; Textured Rope Chain Solid 14K White Gold,2599,https://www.kay.com/20-textured-rope-chain-solid-14k-white-gold/p/V-714060504,No Stone,,,,,Gold,White,14K,,Kay Jewellers
24&quot; Textured Rope Chain Solid 14K Yellow Gold,4599,https://www.kay.com/24-textured-rope-chain-solid-14k-yellow-gold/p/V-714059906,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Textured Rope Chain Solid 14K Yellow Gold 20&quot;,1637,https://www.kay.com/textured-rope-chain-solid-14k-yellow-gold-20/p/V-714059007,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Rope Chain Hollow 14K Yellow Gold 30&quot;,1299,https://www.kay.com/rope-chain-hollow-14k-yellow-gold-30/p/V-714053408,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Textured Rope Chain Solid 14K White Gold 20&quot;,1499,https://www.kay.com/textured-rope-chain-solid-14k-white-gold-20/p/V-714058308,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Textured Rope Chain Solid 14K White Gold 20&quot;,1799,https://www.kay.com/textured-rope-chain-solid-14k-white-gold-20/p/V-714057801,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Rope Chain Hollow 14K Yellow Gold 20&quot;,1999,https://www.kay.com/rope-chain-hollow-14k-yellow-gold-20/p/V-714051000,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Rope Chain Hollow 14K White Gold 18&quot;,1679,https://www.kay.com/rope-chain-hollow-14k-white-gold-18/p/V-714048509,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Snake Chain Hollow 14K White Gold 20&quot;,3199,https://www.kay.com/snake-chain-hollow-14k-white-gold-20/p/V-714039904,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Snake Chain Hollow 14K Yellow Gold 24&quot;,3499,https://www.kay.com/snake-chain-hollow-14k-yellow-gold-24/p/V-714039601,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Snake Chain Hollow 14K Yellow Gold 16&quot;,1399,https://www.kay.com/snake-chain-hollow-14k-yellow-gold-16/p/V-714037203,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Snake Chain Hollow 14K Yellow Gold 24&quot;,2599,https://www.kay.com/snake-chain-hollow-14k-yellow-gold-24/p/V-714038801,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Cuban Curb Chain Necklace Solid 14K Yellow Gold 22&quot;,14999,https://www.kay.com/cuban-curb-chain-necklace-solid-14k-yellow-gold-22/p/V-713947000,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Twisted Link Chain Necklace Hollow 10K Yellow Gold 20&quot;,1799,https://www.kay.com/twisted-link-chain-necklace-hollow-10k-yellow-gold-20/p/V-713942605,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Crucifix Necklace 10K Yellow Gold 22&quot;,1029,https://www.kay.com/crucifix-necklace-10k-yellow-gold-22/p/V-713942302,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Anchor Necklace 10K Yellow Gold 22&quot;,1319,https://www.kay.com/anchor-necklace-10k-yellow-gold-22/p/V-713942201,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Rope Chain Solid 10K Yellow Gold 24&quot;,4299,https://www.kay.com/rope-chain-solid-10k-yellow-gold-24/p/V-713785006,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Rope Chain Necklace Solid 10K Yellow Gold 24&quot;,6199,https://www.kay.com/rope-chain-necklace-solid-10k-yellow-gold-24/p/V-713782605,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Cuban Curb Chain Necklace Solid 14K Yellow Gold 22&quot;,9999,https://www.kay.com/cuban-curb-chain-necklace-solid-14k-yellow-gold-22/p/V-713842805,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Curb Chain Necklace Solid 14K White Gold 22&quot;,4899,https://www.kay.com/curb-chain-necklace-solid-14k-white-gold-22/p/V-713767705,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Figaro Chain Necklace Solid 14K White Gold 24&quot;,4799,https://www.kay.com/figaro-chain-necklace-solid-14k-white-gold-24/p/V-713767604,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Figaro Necklace Semi-Solid 10K Yellow Gold 22&quot;,2999,https://www.kay.com/figaro-necklace-semisolid-10k-yellow-gold-22/p/V-713764900,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Crucifix Necklace 10K Yellow Gold 20&quot;,1799,https://www.kay.com/crucifix-necklace-10k-yellow-gold-20/p/V-713764102,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Miami Cuban Curb Necklace Solid 10K Yellow Gold 24&quot;,12999,https://www.kay.com/miami-cuban-curb-necklace-solid-10k-yellow-gold-24/p/V-713761409,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
1.75mm Cable Chain Necklace Solid 14K White Gold 16&quot;,1299,https://www.kay.com/175mm-cable-chain-necklace-solid-14k-white-gold-16/p/V-713547002,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Wheat Chain Necklace Solid 14K Yellow Gold 30&quot;,2799,https://www.kay.com/wheat-chain-necklace-solid-14k-yellow-gold-30/p/V-713542304,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Mariner Chain Necklace Solid 14K Yellow Gold 24&quot;,1299,https://www.kay.com/mariner-chain-necklace-solid-14k-yellow-gold-24/p/V-713533507,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
1.5mm Cable Chain Necklace Solid 14K Yellow Gold 24&quot;,1299,https://www.kay.com/15mm-cable-chain-necklace-solid-14k-yellow-gold-24/p/V-713546303,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
1.5mm Cable Chain Necklace Solid 14K White Gold 24&quot;,1449,https://www.kay.com/15mm-cable-chain-necklace-solid-14k-white-gold-24/p/V-713531806,No Stone,,,,,Gold,White,14K,,Kay Jewellers
1.5mm Wheat Chain Necklace Solid 14K White Gold 18&quot;,1349,https://www.kay.com/15mm-wheat-chain-necklace-solid-14k-white-gold-18/p/V-713535300,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Singapore Chain Solid 14K Two-Tone Gold 20&quot;,1099,https://www.kay.com/singapore-chain-solid-14k-twotone-gold-20/p/V-713522100,No Stone,,,,,Gold,Two-Tone,14K,,Kay Jewellers
Singapore Chain Solid 14K Two-Tone Gold 20&quot;,1099,https://www.kay.com/singapore-chain-solid-14k-twotone-gold-20/p/V-713521704,No Stone,,,,,Gold,Two-Tone,14K,,Kay Jewellers
Cross Necklace 14K Tri-Color Gold 17&quot;,1699,https://www.kay.com/cross-necklace-14k-tricolor-gold-17/p/V-713255507,No Stone,,,,,Gold,Tri-Tone,14K,,Kay Jewellers
Box Chain Hollow 14K Yellow Gold 30&quot;,3999,https://www.kay.com/box-chain-hollow-14k-yellow-gold-30/p/V-713519700,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Cross Necklace 10K Yellow Gold 18&quot;,1129,https://www.kay.com/cross-necklace-10k-yellow-gold-18/p/V-713395705,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Round Disc Necklace 14K Yellow Gold 18&quot;,1199,https://www.kay.com/round-disc-necklace-14k-yellow-gold-18/p/V-713254201,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Bar Necklace 14K White Gold 18&quot;,1149,https://www.kay.com/bar-necklace-14k-white-gold-18/p/V-713209308,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Bar Necklace Diamond Accent 14K White Gold 18&quot;,1299,https://www.kay.com/bar-necklace-diamond-accent-14k-white-gold-18/p/V-713209207,Diamond,Round,I3,J,Diamond Accent,Gold,White,14K,,Kay Jewellers
Rope Necklace Hollow 14K Yellow Gold 20&quot;,1999,https://www.kay.com/rope-necklace-hollow-14k-yellow-gold-20/p/V-712845609,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
1.25mm Square Wheat Chain Solid 14K Yellow Gold Necklace 20&quot;,1399,https://www.kay.com/125mm-square-wheat-chain-solid-14k-yellow-gold-necklace-20/p/V-713540209,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Men's 9mm Pavé-Set Diamond Curb Chain Necklace 1 ct tw Hollow 10K Yellow Gold 20&quot;,10499,https://www.kay.com/mens-9mm-pav-set-diamond-curb-chain-necklace-1-ct-tw-hollow-10k-yellow-gold-20/p/V-701638304,Diamond,Round,I3,I,1,Gold,Yellow,10K,,Kay Jewellers
Curb Link Chain Solid 10K Yellow Gold 20&quot;,1899,https://www.kay.com/curb-link-chain-solid-10k-yellow-gold-20/p/V-711520205,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Men's Black Diamond Saint Michael Shield Necklace 3/8 ct tw 10K Yellow Gold 22&quot;,2699,https://www.kay.com/mens-black-diamond-saint-michael-shield-necklace-38-ct-tw-10k-yellow-gold-22/p/V-701616904,Diamond,Round,I3,Fancy,3/8,Gold,Yellow,10K,,Kay Jewellers
Men's Multi-Diamond Heart Station Necklace 3 ct tw 10K White Gold 20&quot;,8749,https://www.kay.com/mens-multidiamond-heart-station-necklace-3-ct-tw-10k-white-gold-20/p/V-655753301,Diamond,Round,I2,I,3,Gold,White,10K,,Kay Jewellers
Silk Rope Chain Necklace 3mm Solid 10K Yellow Gold 20&quot;,2799,https://www.kay.com/silk-rope-chain-necklace-3mm-solid-10k-yellow-gold-20/p/V-581529500,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Silk Rope Chain 4.5mm Solid 10K Yellow Gold 22&quot;,4999,https://www.kay.com/silk-rope-chain-45mm-solid-10k-yellow-gold-22/p/V-563905203,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
2.46mm Rope & Box Chain Necklace Hollow 10K Two-Tone Gold 20&quot;,1499,https://www.kay.com/246mm-rope-box-chain-necklace-hollow-10k-twotone-gold-20/p/V-564032908,No Stone,,,,,Gold,Two-Tone,10K,,Kay Jewellers
5mm Diamond-Cut Flat Curb Chain Necklace Solid 10K White Gold 20&quot;,2299,https://www.kay.com/5mm-diamondcut-flat-curb-chain-necklace-solid-10k-white-gold-20/p/V-555523606,No Stone,,,,,Gold,White,10K,,Kay Jewellers
Ink & Ice Men's Black Diamond Curb Chain Necklace 3-1/2 ct tw Black Rhodium-Plated Sterling Silver 22&quot;,4199,https://www.kay.com/ink-ice-mens-black-diamond-curb-chain-necklace-312-ct-tw-black-rhodiumplated-sterling-silver-22/p/V-522346701,Diamond,Round,I3,Fancy,3-1/2,Sterling Silver,Black,,,Kay Jewellers
3mm Diamond-Cut Ice Chain Necklace Solid 10K Yellow Gold 20&quot;,3499,https://www.kay.com/3mm-diamondcut-ice-chain-necklace-solid-10k-yellow-gold-20/p/V-432290702,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Diamond-Cut Ice Chain Necklace 2.6mm Solid 10K Yellow Gold 20&quot;,1799,https://www.kay.com/diamondcut-ice-chain-necklace-26mm-solid-10k-yellow-gold-20/p/V-442569808,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Rope Necklace Solid 14K Yellow Gold 18&quot;,2799,https://www.kay.com/rope-necklace-solid-14k-yellow-gold-18/p/V-712845902,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Diamond-Cut Herringbone Chain Necklace 4mm Solid 14K Yellow Gold 18&quot;,1799,https://www.kay.com/diamondcut-herringbone-chain-necklace-4mm-solid-14k-yellow-gold-18/p/V-431959509,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Diamond-Cut Curb Chain Necklace 7mm Hollow 10K Yellow Gold 22&quot;,5499,https://www.kay.com/diamondcut-curb-chain-necklace-7mm-hollow-10k-yellow-gold-22/p/V-423372109,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Cuban Curb Chain Necklace 3.3mm Solid 10K Yellow Gold 20”,2699,https://www.kay.com/cuban-curb-chain-necklace-33mm-solid-10k-yellow-gold-20-/p/V-431913704,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
4.6mm Figaro Chain Necklace Solid 14K Yellow Gold 24&quot;,3999,https://www.kay.com/46mm-figaro-chain-necklace-solid-14k-yellow-gold-24/p/V-421848603,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Cuban Curb Chain Necklace 3.3mm Solid 10K Yellow Gold 18”,2499,https://www.kay.com/cuban-curb-chain-necklace-33mm-solid-10k-yellow-gold-18-/p/V-401550102,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Figaro Necklace Solid 10K Yellow Gold 22&quot;,4999,https://www.kay.com/figaro-necklace-solid-10k-yellow-gold-22/p/V-401340005,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Omega Necklace Solid 14K Yellow Gold 18&quot;,3179,https://www.kay.com/omega-necklace-solid-14k-yellow-gold-18/p/V-401360502,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
2.4mm Diamond-Cut Glitter Rope Chain Necklace Solid 14K Yellow Gold 18&quot;,1499,https://www.kay.com/24mm-diamondcut-glitter-rope-chain-necklace-solid-14k-yellow-gold-18/p/V-379031305,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
2.6mm Diamond-Cut Ice Chain Necklace Solid 10K Yellow Gold 18&quot;,1599,https://www.kay.com/26mm-diamondcut-ice-chain-necklace-solid-10k-yellow-gold-18/p/V-379027004,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
3.25mm Diamond-Cut Ice Chain Necklace Solid 10K Yellow Gold 20&quot;,2799,https://www.kay.com/325mm-diamondcut-ice-chain-necklace-solid-10k-yellow-gold-20/p/V-394216802,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Diamond-Cut Curb Chain Necklace Solid 10K Yellow Gold 24&quot;,2699,https://www.kay.com/diamondcut-curb-chain-necklace-solid-10k-yellow-gold-24/p/V-377144302,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Cuban Curb Chain Necklace Hollow 10K Yellow Gold 22&quot;,1499,https://www.kay.com/cuban-curb-chain-necklace-hollow-10k-yellow-gold-22/p/V-377144201,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Men's 9.3mm Pavé-Set Diamond Figaro Chain Necklace 1-1/2 ct tw Hollow 10K Yellow Gold 20&quot;,10999,https://www.kay.com/mens-93mm-pav-set-diamond-figaro-chain-necklace-112-ct-tw-hollow-10k-yellow-gold-20/p/V-360800306,Diamond,Round,I3,I,1-1/2,Gold,Yellow,10K,,Kay Jewellers
6.5mm Diamond-Cut Glitter Rope Chain Necklace Solid 10K Yellow Gold 22&quot;,9999,https://www.kay.com/65mm-diamondcut-glitter-rope-chain-necklace-solid-10k-yellow-gold-22/p/V-360798209,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Men's Diamond & Black Onyx King Lion Head Medallion Necklace 1/2 ct tw 10K Yellow Gold 22&quot;,2999,https://www.kay.com/mens-diamond-black-onyx-king-lion-head-medallion-necklace-12-ct-tw-10k-yellow-gold-22/p/V-360666200,Onyx,Other,I3,Black,1/2,Gold,Yellow,10K,,Kay Jewellers
Diamond-Cut Figaro Chain Necklace Solid 14K Yellow Gold 22&quot;,3699,https://www.kay.com/diamondcut-figaro-chain-necklace-solid-14k-yellow-gold-22/p/V-351061801,No Stone,,,,,Gold,Yellow,14K,,Kay Jewellers
Snake Chain Necklace 3.45mm Semi-Solid 10K Yellow Gold 18&quot;,1999,https://www.kay.com/snake-chain-necklace-345mm-semisolid-10k-yellow-gold-18/p/V-351107507,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Le Vian Men's Blue Sapphire & Onyx Circle Necklace 3/4 ct tw Diamonds 14K Honey Gold 22&quot;,3799,https://www.kay.com/le-vian-mens-blue-sapphire-onyx-circle-necklace-34-ct-tw-diamonds-14k-honey-gold-22/p/V-321355000,Onyx,Round,SI2,Black,3/4,Gold,Yellow,14K,,Kay Jewellers
Men’s Round-Cut Diamond Tennis Necklace 3 ct tw 10K Yellow Gold 20”,11999,https://www.kay.com/men-s-roundcut-diamond-tennis-necklace-3-ct-tw-10k-yellow-gold-20-/p/V-351023104,Diamond,Round,I3,I,3,Gold,Yellow,10K,,Kay Jewellers
Diamond-Cut Curb Chain Necklace Solid 10K Yellow Gold 22&quot;,12499,https://www.kay.com/diamondcut-curb-chain-necklace-solid-10k-yellow-gold-22/p/V-351061700,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
"Le Vian Men's Blue Sapphire, Black Onyx & Black Diamond Accent Dog Tag Necklace 14K Honey Gold 22&quot;",4999,https://www.kay.com/le-vian-mens-blue-sapphire-black-onyx-black-diamond-accent-dog-tag-necklace-14k-honey-gold-22/p/V-261562704,Onyx,Other,SI2,Black,Diamond Accent,Gold,Yellow,14K,,Kay Jewellers
Black Onyx & Diamond Skull Necklace 1/6 ct tw 10K Yellow Gold 22&quot;,1699,https://www.kay.com/black-onyx-diamond-skull-necklace-16-ct-tw-10k-yellow-gold-22/p/V-261524603,Onyx,Other,I3,Black,1/6,Gold,Yellow,10K,,Kay Jewellers
Diamond-Cut Square Curb Chain Necklace 5.6mm Hollow 10K Yellow Gold 22&quot;,5499,https://www.kay.com/diamondcut-square-curb-chain-necklace-56mm-hollow-10k-yellow-gold-22/p/V-261400307,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Men's Black & White Diamond Dragon Head Dagger Necklace 3/8 ct tw 10K Yellow Gold 22&quot;,1259,https://www.kay.com/mens-black-white-diamond-dragon-head-dagger-necklace-38-ct-tw-10k-yellow-gold-22/p/V-261390900,Diamond,Round,I3,I,3/8,Gold,Yellow,10K,,Kay Jewellers
Cuban Curb Chain Necklace 6.8mm Hollow 10K White Gold 22&quot;,2149,https://www.kay.com/cuban-curb-chain-necklace-68mm-hollow-10k-white-gold-22/p/V-261379907,No Stone,,,,,Gold,White,10K,,Kay Jewellers
Charmed Memories Paperclip Chain Necklace 3.5mm Hollow 10K Yellow Gold 18&quot;,1199,https://www.kay.com/charmed-memories-paperclip-chain-necklace-35mm-hollow-10k-yellow-gold-18/p/V-254162302,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Men's Diamond Cross Station Necklace 4-1/2 ct tw 10K White Gold 20&quot;,14999,https://www.kay.com/mens-diamond-cross-station-necklace-412-ct-tw-10k-white-gold-20/p/V-254063504,Diamond,Round,I2,I,4-1/2,Gold,White,10K,,Kay Jewellers
Le Vian Men's Onyx Arrowhead Necklace 3/8 ct tw Diamonds 14K Honey Gold 22&quot;,2799,https://www.kay.com/le-vian-mens-onyx-arrowhead-necklace-38-ct-tw-diamonds-14k-honey-gold-22/p/V-245357304,Onyx,Other,SI2,Black,3/8,Gold,Yellow,14K,,Kay Jewellers
Cuban Curb Chain Necklace Hollow 10K Yellow Gold 24&quot;,5799,https://www.kay.com/cuban-curb-chain-necklace-hollow-10k-yellow-gold-24/p/V-261376608,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Men's Diamond Link Necklace 2-1/2 ct tw Sterling Silver 20&quot;,2699,https://www.kay.com/mens-diamond-link-necklace-212-ct-tw-sterling-silver-20/p/V-236809808,Diamond,Round,I3,I,2-1/2,Sterling Silver,White,,,Kay Jewellers
Diamond-Cut Figaro Chain Necklace 6.6mm Solid 10K Yellow Gold 22&quot;,4999,https://www.kay.com/diamondcut-figaro-chain-necklace-66mm-solid-10k-yellow-gold-22/p/V-238425502,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Glitter Rope Chain Necklace 6.5mm Solid 10K Yellow Gold 24&quot;,10999,https://www.kay.com/glitter-rope-chain-necklace-65mm-solid-10k-yellow-gold-24/p/V-211980901,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
Men's White & Black Diamond Saint Christopher Medal Necklace 1/2 ct tw 10K Yellow Gold 22&quot;,1379,https://www.kay.com/mens-white-black-diamond-saint-christopher-medal-necklace-12-ct-tw-10k-yellow-gold-22/p/V-200586307,Diamond,Round,I3,I,1/2,Gold,Yellow,10K,,Kay Jewellers
Singapore Chain Necklace 2.5mm Solid 14K White Gold 20&quot;,1699,https://www.kay.com/singapore-chain-necklace-25mm-solid-14k-white-gold-20/p/V-200596207,No Stone,,,,,Gold,White,14K,,Kay Jewellers
Glitter Rope Chain Necklace 5.5mm Solid 10K Yellow Gold 22&quot;,5999,https://www.kay.com/glitter-rope-chain-necklace-55mm-solid-10k-yellow-gold-22/p/V-190324602,No Stone,,,,,Gold,Yellow,10K,,Kay Jewellers
